sample,arm,rule,ticker,year,n,mean,p05,p10,p25,p50,p75,p90,p95,mean_cost_k0,median_cost_k0,mean_cost_k0.25,median_cost_k0.25,mean_cost_k0.5,median_cost_k0.5,mean_cost_k0.75,median_cost_k0.75,mean_cost_k1,median_cost_k1
full,straddle,section 3,GLD,2020,12,0.0092898960347919,0.004019946379562897,0.00430236330513339,0.005727372024412786,0.01019214703425231,0.012384259259259263,0.012938311688311714,0.01411960132890366,0.0,0.0,0.002322474008697975,0.0025480367585630774,0.00464494801739595,0.005096073517126155,0.006967422026093925,0.007644110275689233,0.0092898960347919,0.01019214703425231
full,straddle,section 3,GLD,2021,12,0.006600986927217064,0.004447497661365778,0.00477772344587127,0.0057225577959325305,0.005876642313359534,0.007313073683801972,0.007619292678045579,0.009715110760551334,0.0,0.0,0.001650246731804266,0.0014691605783398835,0.003300493463608532,0.002938321156679767,0.004950740195412798,0.004407481735019651,0.006600986927217064,0.005876642313359534
full,straddle,section 3,GLD,2022,12,0.007888615942996108,0.004403722545753138,0.004848459027219311,0.005864733151075736,0.00667324024301029,0.009839507490836612,0.012260536398467426,0.013040123456790112,0.0,0.0,0.001972153985749027,0.0016683100607525726,0.003944307971498054,0.003336620121505145,0.0059164619572470815,0.005004930182257718,0.007888615942996108,0.00667324024301029
full,straddle,section 3,GLD,2023,12,0.007462927233248872,0.00476669398296458,0.004962524837420302,0.0058054931794541504,0.006554022755787874,0.008029399785240875,0.011614181898260308,0.012267432492630815,0.0,0.0,0.001865731808312218,0.0016385056889469684,0.003731463616624436,0.003277011377893937,0.005597195424936654,0.0049155170668409055,0.007462927233248872,0.006554022755787874
full,straddle,section 3,GLD,2024,12,0.01005168142517396,0.007035157399235076,0.00734079963305558,0.008099294127743578,0.009334286356844938,0.012228789174896974,0.014064658745509818,0.014276238583601202,0.0,0.0,0.00251292035629349,0.0023335715892112345,0.00502584071258698,0.004667143178422469,0.0075387610688804705,0.007000714767633703,0.01005168142517396,0.009334286356844938
full,straddle,section 3,GLD,2025,7,0.011465044910583791,0.0075640611106620285,0.007933877617007503,0.008505328639629637,0.00896860986547086,0.014394559849105305,0.016326082179740704,0.017309382553284965,0.0,0.0,0.002866261227645948,0.002242152466367715,0.005732522455291896,0.00448430493273543,0.008598783682937844,0.006726457399103145,0.011465044910583791,0.00896860986547086
full,straddle,section 3,GLD,ALL,206,0.0090488836015894,0.0027353651403116677,0.003745528512309746,0.005549471964958542,0.007504716848300513,0.010784880753921026,0.015259445492003622,0.0227969348659004,0.0,0.0,0.00226222090039735,0.0018761792120751282,0.0045244418007947,0.0037523584241502565,0.00678666270119205,0.005628537636225384,0.0090488836015894,0.007504716848300513
full,straddle,section 3,SLV,2008,1,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.07142857142857141,0.0,0.0,0.017857142857142853,0.017857142857142853,0.035714285714285705,0.035714285714285705,0.05357142857142856,0.05357142857142856,0.07142857142857141,0.07142857142857141
full,straddle,section 3,SLV,2009,12,0.04929994890236943,0.017095868431608506,0.023703703703703703,0.04497354497354496,0.05084745762711866,0.06453900709219859,0.06945736434108525,0.0697674418604651,0.0,0.0,0.012324987225592358,0.012711864406779665,0.024649974451184716,0.02542372881355933,0.03697496167677707,0.03813559322033899,0.04929994890236943,0.05084745762711866
full,straddle,section 3,SLV,2010,12,0.011958943118563046,0.006063153770493127,0.006251867226441505,0.00789036544850499,0.012553180314092137,0.013830630511609484,0.017112027927642038,0.019139685476410734,0.0,0.0,0.0029897357796407615,0.003138295078523034,0.005979471559281523,0.006276590157046068,0.008969207338922284,0.009414885235569102,0.011958943118563046,0.012553180314092137
full,straddle,section 3,SLV,2011,12,0.003977260076674607,0.002388513513513478,0.0025051020408163064,0.002601105887381162,0.003566977796993823,0.004873863677850383,0.0059420780351012925,0.006587974836150024,0.0,0.0,0.0009943150191686516,0.0008917444492484558,0.0019886300383373033,0.0017834888984969116,0.0029829450575059547,0.002675233347745367,0.003977260076674607,0.003566977796993823
full,straddle,section 3,SLV,2012,12,0.006898491327534825,0.004903110047846879,0.005043478260869544,0.005744660564454621,0.006116265150381569,0.0070144043183618075,0.008928086197322882,0.011141759127254703,0.0,0.0,0.0017246228318837063,0.0015290662875953923,0.0034492456637674127,0.0030581325751907846,0.005173868495651119,0.0045871988627861765,0.006898491327534825,0.006116265150381569
full,straddle,section 3,SLV,2013,12,0.008141312089213011,0.005309597523219819,0.005441765042208998,0.006474287828338862,0.007413916195288051,0.010120239321382703,0.011226741529020052,0.011359494942248378,0.0,0.0,0.002035328022303253,0.0018534790488220127,0.004070656044606506,0.0037069580976440255,0.006105984066909759,0.005560437146466039,0.008141312089213011,0.007413916195288051
full,straddle,section 3,SLV,2014,12,0.015708586950643685,0.012001434720229532,0.012220423034105836,0.012605704081096694,0.013491983462740737,0.017149450899251958,0.020498448603743388,0.023635288152780102,0.0,0.0,0.003927146737660921,0.0033729958656851843,0.007854293475321843,0.006745991731370369,0.011781440212982764,0.010118987597055554,0.015708586950643685,0.013491983462740737
full,straddle,section 3,SLV,2015,12,0.016911983188086614,0.01278957528957528,0.01355105105105103,0.014237772461456686,0.015756823821339964,0.01938171524158786,0.02116913819041475,0.023156673114119907,0.0,0.0,0.0042279957970216536,0.003939205955334991,0.008455991594043307,0.007878411910669982,0.01268398739106496,0.011817617866004973,0.016911983188086614,0.015756823821339964
full,straddle,section 3,SLV,2016,12,0.02049143488526742,0.012180546726001235,0.01543345543345537,0.0181191973644804,0.022474747474747467,0.023976172747580064,0.025608568646543352,0.025790875790875814,0.0,0.0,0.005122858721316855,0.005618686868686867,0.01024571744263371,0.011237373737373733,0.015368576163950567,0.0168560606060606,0.02049143488526742,0.022474747474747467
full,straddle,section 3,SLV,2017,12,0.01718460871967618,0.01408823529411766,0.014727831431079908,0.01509497964721845,0.016261237440507684,0.01702220923436587,0.019844943300162014,0.024117303764225287,0.0,0.0,0.004296152179919045,0.004065309360126921,0.00859230435983809,0.008130618720253842,0.012888456539757134,0.012195928080380763,0.01718460871967618,0.016261237440507684
full,straddle,section 3,SLV,2018,12,0.01989103585147323,0.016464891041162243,0.016949152542372895,0.017168322618351856,0.018524871355060035,0.021608643457382976,0.02521008403361347,0.02602770838064958,0.0,0.0,0.0049727589628683075,0.004631217838765009,0.009945517925736615,0.009262435677530018,0.014918276888604923,0.013893653516295026,0.01989103585147323,0.018524871355060035
full,straddle,section 3,SLV,2019,12,0.018855994555786817,0.010637254901960793,0.011886936592818951,0.013381888381888385,0.017403147699757884,0.021059782608695628,0.023104145601617814,0.03193963384463136,0.0,0.0,0.004713998638946704,0.004350786924939471,0.009427997277893408,0.008701573849878942,0.014141995916840112,0.013052360774818413,0.018855994555786817,0.017403147699757884
full,straddle,section 3,SLV,2020,12,0.010138004238408467,0.005091374269005852,0.005904183535762484,0.006462175333665611,0.008772604848018478,0.012148008241758237,0.01647962707182321,0.018540105869081034,0.0,0.0,0.002534501059602117,0.0021931512120046195,0.005069002119204234,0.004386302424009239,0.007603503178806351,0.006579453636013859,0.010138004238408467,0.008772604848018478
full,straddle,section 3,SLV,2021,12,0.0072729093016568,0.005381663113006402,0.005727652464494575,0.006149488304093573,0.00759712230215828,0.008097567424643053,0.008511979823455241,0.009215904868078788,0.0,0.0,0.0018182273254142,0.00189928057553957,0.0036364546508284,0.00379856115107914,0.0054546819762426,0.00569784172661871,0.0072729093016568,0.00759712230215828
full,straddle,section 3,SLV,2022,12,0.00870370128463844,0.007007718373493982,0.007818651574803156,0.007874015748031503,0.008166666666666673,0.009617844579469148,0.010694368507381093,0.011008318117265175,0.0,0.0,0.00217592532115961,0.002041666666666668,0.00435185064231922,0.004083333333333336,0.006527775963478831,0.006125000000000005,0.00870370128463844,0.008166666666666673
full,straddle,section 3,SLV,2023,12,0.008644033804448328,0.006904262753319363,0.007447916666666673,0.007858636811023629,0.008457036825578062,0.009111759799833202,0.009655295270330462,0.010941465576280049,0.0,0.0,0.002161008451112082,0.0021142592063945155,0.004322016902224164,0.004228518412789031,0.006483025353336246,0.006342777619183546,0.008644033804448328,0.008457036825578062
full,straddle,section 3,SLV,2024,12,0.0067922872085195846,0.003853017521090205,0.004031245902253531,0.004934834123222753,0.0062150164060992144,0.008430764336276155,0.010584569095207375,0.010832613645285382,0.0,0.0,0.0016980718021298961,0.0015537541015248036,0.0033961436042597923,0.0031075082030496072,0.005094215406389688,0.004661262304574411,0.0067922872085195846,0.0062150164060992144
full,straddle,section 3,SLV,2025,7,0.009881759280648009,0.0067852767088301845,0.007582529465564555,0.008747545331667142,0.009966777408637884,0.011367704976727542,0.012713602187286408,0.012850307587149702,0.0,0.0,0.002470439820162002,0.002491694352159471,0.004940879640324004,0.004983388704318942,0.0074113194604860065,0.007475083056478413,0.009881759280648009,0.009966777408637884
full,straddle,section 3,SLV,ALL,200,0.014555236562143166,0.004156746031746037,0.005427976977521973,0.0072730137058236695,0.01102956084505901,0.0169491525423729,0.02521008403361347,0.04280648429584589,0.0,0.0,0.0036388091405357916,0.0027573902112647524,0.007277618281071583,0.005514780422529505,0.010916427421607375,0.008272170633794257,0.014555236562143166,0.01102956084505901
full,straddle,section 3,UNG,2007,8,0.05385862480850339,0.028114592427328867,0.02890678048307304,0.04237054296839073,0.05349740932642489,0.06616502335236119,0.07621951219512194,0.07977642276422763,0.0,0.0,0.013464656202125848,0.013374352331606222,0.026929312404251695,0.026748704663212445,0.04039396860637754,0.04012305699481867,0.05385862480850339,0.05349740932642489
full,straddle,section 3,UNG,2008,12,0.044522007646869116,0.0290948431301839,0.02980252261434578,0.03284734878069946,0.03856295319709953,0.04828113063407182,0.05596403596403595,0.07643848506233823,0.0,0.0,0.011130501911717279,0.009640738299274882,0.022261003823434558,0.019281476598549764,0.03339150573515184,0.028922214897824646,0.044522007646869116,0.03856295319709953
full,straddle,section 3,UNG,2009,12,0.03155501199277421,0.015309233449477364,0.018452380952380963,0.023809523809523822,0.03372489579386132,0.03830188679245286,0.04313043478260874,0.04534161490683232,0.0,0.0,0.007888752998193553,0.00843122394846533,0.015777505996387105,0.01686244789693066,0.023666258994580656,0.025293671845395993,0.03155501199277421,0.03372489579386132
full,straddle,section 3,UNG,2010,8,0.01565782603493989,0.010249722530521617,0.011065482796892335,0.012434847356664194,0.015165441176470602,0.01760204081632652,0.021485714285714278,0.022742857142857148,0.0,0.0,0.003914456508734973,0.0037913602941176505,0.007828913017469945,0.007582720588235301,0.011743369526204918,0.011374080882352951,0.01565782603493989,0.015165441176470602
full,straddle,section 3,UNG,2011,12,0.017412218353532665,0.01176349684845161,0.012210177657332103,0.012954840805717993,0.01820589208871235,0.021276595744680854,0.022738346597368828,0.023309705561613946,0.0,0.0,0.004353054588383166,0.004551473022178088,0.008706109176766333,0.009102946044356176,0.013059163765149498,0.013654419066534263,0.017412218353532665,0.01820589208871235
full,straddle,section 3,UNG,2012,10,0.0074170907235435925,0.004611254295532651,0.005055841924398631,0.005495385798513207,0.006728114770173037,0.009391369779758628,0.010332335500600613,0.010752759929071246,0.0,0.0,0.0018542726808858981,0.0016820286925432592,0.0037085453617717963,0.0033640573850865184,0.005562818042657694,0.005046086077629778,0.0074170907235435925,0.006728114770173037
full,straddle,section 3,UNG,2013,12,0.010025050355322576,0.006926683716965054,0.0073050289476671625,0.007863736354104561,0.010080712682943159,0.011952191235059773,0.01223816390878203,0.013177037686240114,0.0,0.0,0.002506262588830644,0.0025201781707357897,0.005012525177661288,0.0050403563414715795,0.007518787766491931,0.007560534512207369,0.010025050355322576,0.010080712682943159
full,straddle,section 3,UNG,2014,12,0.017380422686942017,0.006112591605596274,0.006371878207321247,0.006826175490559049,0.008713942307692315,0.028947486535008997,0.037756055363321835,0.04275243787354516,0.0,0.0,0.004345105671735504,0.0021784855769230787,0.008690211343471008,0.0043569711538461574,0.013035317015206513,0.006535456730769236,0.017380422686942017,0.008713942307692315
full,straddle,section 3,UNG,2015,12,0.04241985966919876,0.025533609429754703,0.02772501890915202,0.03086458794510154,0.03764420157862781,0.045272435897435875,0.05208472686733555,0.07143308234151077,0.0,0.0,0.01060496491729969,0.009411050394656952,0.02120992983459938,0.018822100789313904,0.031814894751899074,0.028233151183970857,0.04241985966919876,0.03764420157862781
full,straddle,section 3,UNG,2016,12,0.046217400991949605,0.01970331233489127,0.0233310549100023,0.03146110789422891,0.04526387669495657,0.05716195888350323,0.07060671903727224,0.07933076552720265,0.0,0.0,0.011554350247987401,0.011315969173739143,0.023108700495974802,0.022631938347478286,0.034663050743962205,0.03394790752121743,0.046217400991949605,0.04526387669495657
full,straddle,section 3,UNG,2017,12,0.04570431060811316,0.028212851405622474,0.036376274328081555,0.03902714932126693,0.0458715596330275,0.04861262044483084,0.06386791503070575,0.06571428571428574,0.0,0.0,0.01142607765202829,0.011467889908256874,0.02285215530405658,0.02293577981651375,0.03427823295608487,0.03440366972477062,0.04570431060811316,0.0458715596330275
full,straddle,section 3,UNG,2018,12,0.030395305479499906,0.020061943476577623,0.022325581395348855,0.023586465336713325,0.028043478260869538,0.03233410302930345,0.048516699380990715,0.050750628460448116,0.0,0.0,0.0075988263698749765,0.0070108695652173845,0.015197652739749953,0.014021739130434769,0.02279647910962493,0.021032608695652155,0.030395305479499906,0.028043478260869538
full,straddle,section 3,UNG,2019,12,0.03884983339125438,0.012020493956910152,0.012911410758300719,0.02484051036682615,0.04145189003436427,0.05212418300653596,0.058496732026143805,0.06402233561182248,0.0,0.0,0.009712458347813596,0.010362972508591067,0.01942491669562719,0.020725945017182133,0.029137375043440786,0.0310889175257732,0.03884983339125438,0.04145189003436427
full,straddle,section 3,UNG,2020,12,0.01285398968139109,0.007919964911547853,0.007983721521747011,0.009243292923103838,0.013197586726998504,0.014501432530177083,0.018655520022830493,0.01906871395564611,0.0,0.0,0.0032134974203477727,0.003299396681749626,0.006426994840695545,0.006598793363499252,0.009640492261043318,0.009898190045248879,0.01285398968139109,0.013197586726998504
full,straddle,section 3,UNG,2021,12,0.025677310005327563,0.013590634717395272,0.014146644573322296,0.015581232492997203,0.020266182698124625,0.02849568247235269,0.047367885144078976,0.054980214810627426,0.0,0.0,0.006419327501331891,0.005066545674531156,0.012838655002663782,0.010133091349062312,0.01925798250399567,0.01519963702359347,0.025677310005327563,0.020266182698124625
full,straddle,section 3,UNG,2022,12,0.02117802817165362,0.011663794246321113,0.01269324688987441,0.016843861600608856,0.02017766254146222,0.027187207365629424,0.030646630973370174,0.031488792546813,0.0,0.0,0.005294507042913405,0.005044415635365555,0.01058901408582681,0.01008883127073111,0.015883521128740214,0.015133246906096666,0.02117802817165362,0.02017766254146222
full,straddle,section 3,UNG,2023,12,0.015169192463601162,0.011207430340557286,0.011807747489239606,0.012365550674140259,0.013259571478749555,0.015475373851008382,0.018288288288288306,0.024160340464688287,0.0,0.0,0.0037922981159002906,0.003314892869687389,0.007584596231800581,0.006629785739374778,0.011376894347700872,0.009944678609062167,0.015169192463601162,0.013259571478749555
full,straddle,section 3,UNG,2024,12,0.018259391475043008,0.011918777377053722,0.01307021466905189,0.014799799081515512,0.016763906649616363,0.018846908647301163,0.023850175163317482,0.029607378300263023,0.0,0.0,0.004564847868760752,0.004190976662404091,0.009129695737521504,0.008381953324808181,0.013694543606282257,0.012572929987212272,0.018259391475043008,0.016763906649616363
full,straddle,section 3,UNG,2025,7,0.03686810881777807,0.011915637511983306,0.013479308150260598,0.015612078795950515,0.023121387283237014,0.05300030459945171,0.07168615018823064,0.07953239548246481,0.0,0.0,0.009217027204444518,0.0057803468208092535,0.018434054408889036,0.011560693641618507,0.02765108161333355,0.01734104046242776,0.03686810881777807,0.023121387283237014
full,straddle,section 3,UNG,ALL,213,0.027698644466559164,0.006995045176333437,0.00922624199411455,0.012820512820512832,0.02255639097744363,0.038062283737024256,0.05184926929893374,0.0642718983144515,0.0,0.0,0.006924661116639791,0.005639097744360907,0.013849322233279582,0.011278195488721814,0.020773983349919374,0.01691729323308272,0.027698644466559164,0.02255639097744363
full,straddle,section 3,USO,2007,8,0.045522480111348934,0.022040907069808807,0.026740773677189876,0.031664910432033705,0.04768348127300283,0.05512504402958789,0.06398348813209499,0.07000343997248026,0.0,0.0,0.011380620027837234,0.011920870318250707,0.022761240055674467,0.023841740636501414,0.0341418600835117,0.035762610954752125,0.045522480111348934,0.04768348127300283
full,straddle,section 3,USO,2008,12,0.03445924876282815,0.0180357142857143,0.01830538393645191,0.019417475728155314,0.025779360565551336,0.03723723723723725,0.03978378378378379,0.07481690140845068,0.0,0.0,0.008614812190707038,0.006444840141387834,0.017229624381414076,0.012889680282775668,0.025844436572121113,0.019334520424163504,0.03445924876282815,0.025779360565551336
full,straddle,section 3,USO,2009,12,0.020251495338723172,0.006591170825335898,0.007953905249679902,0.015425888665325294,0.02174027201596384,0.026849315068493158,0.02882668254913635,0.02978818283166108,0.0,0.0,0.005062873834680793,0.00543506800399096,0.010125747669361586,0.01087013600798192,0.01518862150404238,0.016305204011972878,0.020251495338723172,0.02174027201596384
full,straddle,section 3,USO,2010,12,0.008014371046677534,0.005466374269005854,0.005897407366195617,0.006509037245386498,0.007616025004099831,0.009193403930246043,0.010610633173464244,0.011543947193399953,0.0,0.0,0.0020035927616693836,0.0019040062510249577,0.004007185523338767,0.0038080125020499155,0.00601077828500815,0.005712018753074873,0.008014371046677534,0.007616025004099831
full,straddle,section 3,USO,2011,12,0.005622003226448868,0.0033566675598428043,0.003486010830324909,0.0038552829813240795,0.005043191056910574,0.007088032581453641,0.007816243906469476,0.008772557004523064,0.0,0.0,0.001405500806612217,0.0012607977642276435,0.002811001613224434,0.002521595528455287,0.004216502419836651,0.0037823932926829306,0.005622003226448868,0.005043191056910574
full,straddle,section 3,USO,2012,12,0.007118415621184367,0.00431864444077681,0.0045880579406174255,0.005933014354066991,0.006617207654972386,0.008116146594747197,0.010020493553069774,0.010906362545018016,0.0,0.0,0.0017796039052960918,0.0016543019137430965,0.0035592078105921836,0.003308603827486193,0.0053388117158882755,0.00496290574122929,0.007118415621184367,0.006617207654972386
full,straddle,section 3,USO,2013,12,0.0077564096695005615,0.005496600650310367,0.005923048464668891,0.006380019351717444,0.006944779358572448,0.009331714337110976,0.010870502046972645,0.011216369837059488,0.0,0.0,0.0019391024173751404,0.001736194839643112,0.0038782048347502807,0.003472389679286224,0.005817307252125421,0.005208584518929336,0.0077564096695005615,0.006944779358572448
full,straddle,section 3,USO,2014,12,0.009563594461988373,0.007194244604316553,0.007238178922510853,0.007722350434936985,0.008461235733962968,0.010952932361555723,0.011637912047573605,0.013858249991960647,0.0,0.0,0.002390898615497093,0.002115308933490742,0.004781797230994186,0.004230617866981484,0.00717269584649128,0.006345926800472226,0.009563594461988373,0.008461235733962968
full,straddle,section 3,USO,2015,12,0.011207701981358406,0.007199792960662533,0.007451971688574319,0.009378872931398989,0.011399320342409746,0.012783144570286486,0.014172932330827082,0.015115207373271902,0.0,0.0,0.0028019254953396016,0.0028498300856024364,0.005603850990679203,0.005699660171204873,0.008405776486018805,0.00854949025680731,0.011207701981358406,0.011399320342409746
full,straddle,section 3,USO,2016,12,0.016263894420346266,0.009539473684210504,0.010584795321637384,0.012393162393162377,0.016395400925787666,0.019595490716180358,0.02163418290854574,0.023798627002288346,0.0,0.0,0.004065973605086566,0.0040988502314469166,0.008131947210173133,0.008197700462893833,0.0121979208152597,0.01229655069434075,0.016263894420346266,0.016395400925787666
full,straddle,section 3,USO,2017,12,0.023569614420898933,0.015834575260804784,0.016449013614893038,0.017873651771956864,0.023507805325987154,0.027623211446740875,0.031973434535104386,0.03299617277200655,0.0,0.0,0.005892403605224733,0.005876951331496788,0.011784807210449466,0.011753902662993577,0.0176772108156742,0.017630853994490367,0.023569614420898933,0.023507805325987154
full,straddle,section 3,USO,2018,12,0.020714833637545612,0.012436974789915957,0.013058174702010298,0.016468135795116155,0.021972734562951082,0.024542682926829255,0.027270642201834814,0.02857045049979459,0.0,0.0,0.005178708409386403,0.005493183640737771,0.010357416818772806,0.010986367281475541,0.015536125228159208,0.01647955092221331,0.020714833637545612,0.021972734562951082
full,straddle,section 3,USO,2019,12,0.014736281756389644,0.01100933908045978,0.011549646863315336,0.012048192771084338,0.013452509931383184,0.016209767964071864,0.019917212554756206,0.021538941782425432,0.0,0.0,0.003684070439097411,0.003363127482845796,0.007368140878194822,0.006726254965691592,0.011052211317292233,0.010089382448537389,0.014736281756389644,0.013452509931383184
full,straddle,section 3,USO,2020,11,0.017377219830307673,0.008197208197208206,0.010989010989011,0.012392552319047453,0.014981273408239673,0.019175559679851517,0.033259423503325974,0.03329637841832965,0.0,0.0,0.004344304957576918,0.003745318352059918,0.008688609915153836,0.007490636704119836,0.013032914872730755,0.011235955056179754,0.017377219830307673,0.014981273408239673
full,straddle,section 3,USO,2021,12,0.018256252519013944,0.011649525316455692,0.012990578579272863,0.01660862913277449,0.018605428841585774,0.019940244623572193,0.02317400465786849,0.024484171798313845,0.0,0.0,0.004564063129753486,0.004651357210396443,0.009128126259506972,0.009302714420792887,0.013692189389260458,0.01395407163118933,0.018256252519013944,0.018605428841585774
full,straddle,section 3,USO,2022,12,0.017405456735007135,0.013356001663004118,0.013643036912751691,0.015661735893416927,0.017136344992169456,0.018425635667014967,0.02158783995980149,0.022486974202567026,0.0,0.0,0.004351364183751784,0.004284086248042364,0.008702728367503567,0.008568172496084728,0.01305409255125535,0.012852258744127092,0.017405456735007135,0.017136344992169456
full,straddle,section 3,USO,2023,12,0.02084668195415915,0.012797309350379094,0.013645406133317044,0.016436394973868545,0.02013053731664591,0.0251349946376805,0.029789036685588372,0.030743356878573828,0.0,0.0,0.0052116704885397875,0.005032634329161478,0.010423340977079575,0.010065268658322956,0.015635011465619363,0.015097902987484434,0.02084668195415915,0.02013053731664591
full,straddle,section 3,USO,2024,12,0.03618597507709454,0.014784774967607103,0.015258701082041153,0.017941793699998928,0.024150197444181818,0.037667382193601176,0.07395584176632937,0.09648148148148147,0.0,0.0,0.009046493769273635,0.0060375493610454545,0.01809298753854727,0.012075098722090909,0.027139481307820908,0.018112648083136364,0.03618597507709454,0.024150197444181818
full,straddle,section 3,USO,2025,7,0.044980541035753226,0.0232808650995783,0.023305916245668225,0.023833551332476645,0.03939962476547842,0.05327416484580907,0.07399995069263163,0.08599643343368296,0.0,0.0,0.011245135258938306,0.009849906191369604,0.022490270517876613,0.01969981238273921,0.03373540577681492,0.02954971857410881,0.044980541035753226,0.03939962476547842
full,straddle,section 3,USO,ALL,218,0.018962659696442317,0.00518085217755444,0.006398007512657175,0.009718200571547538,0.015927375516416625,0.023255813953488386,0.032051848578582995,0.04104697986577165,0.0,0.0,0.004740664924110579,0.003981843879104156,0.009481329848221158,0.007963687758208313,0.014221994772331738,0.011945531637312469,0.018962659696442317,0.015927375516416625
full,strip,section 3,ALL,2007,16,0.11897409581274142,0.07905615309429821,0.08704743058680434,0.09970777953188216,0.11946707878565355,0.1339309634305594,0.14291596052051542,0.15262406813466345,0.0,0.0,0.029743523953185354,0.029866769696413387,0.05948704790637071,0.05973353939282677,0.08923057185955606,0.08960030908924016,0.11897409581274142,0.11946707878565355
full,strip,section 3,ALL,2008,31,0.08044237638701779,0.04484797419217368,0.04902952009265932,0.06000980365986856,0.07499035748932642,0.08854508355470914,0.11484289826746555,0.15125684750111323,0.0,0.0,0.020110594096754447,0.018747589372331605,0.040221188193508894,0.03749517874466321,0.06033178229026334,0.056242768116994815,0.08044237638701779,0.07499035748932642
full,strip,section 3,ALL,2009,48,0.0793427318481874,0.03603647514390907,0.05104091876059306,0.05952361083845228,0.0690363526088302,0.10160034167773936,0.11533529791370677,0.12855451437529677,0.0,0.0,0.01983568296204685,0.01725908815220755,0.0396713659240937,0.0345181763044151,0.05950704888614054,0.05177726445662265,0.0793427318481874,0.0690363526088302
full,strip,section 3,ALL,2010,45,0.03678957221567604,0.020681862722187378,0.023423661747727403,0.02688347849932707,0.03301491100023257,0.044262386723702876,0.05485019013910403,0.0584078620749664,0.0,0.0,0.00919739305391901,0.008253727750058143,0.01839478610783802,0.016507455500116286,0.02759217916175703,0.02476118325017443,0.03678957221567604,0.03301491100023257
full,strip,section 3,ALL,2011,44,0.02998897746163824,0.01476094829850207,0.018253854622742906,0.02006430618215021,0.025202135780501615,0.031779811571725554,0.046052001507011595,0.06278958048125241,0.0,0.0,0.00749724436540956,0.006300533945125404,0.01499448873081912,0.012601067890250808,0.02249173309622868,0.01890160183537621,0.02998897746163824,0.025202135780501615
full,strip,section 3,ALL,2012,48,0.03374320585477488,0.018974896235676213,0.020270223483537235,0.02571683561299035,0.030718357273020715,0.03724425279762801,0.05109304475447337,0.05768080526314057,0.0,0.0,0.00843580146369372,0.007679589318255179,0.01687160292738744,0.015359178636510358,0.02530740439108116,0.023038767954765536,0.03374320585477488,0.030718357273020715
full,strip,section 3,ALL,2013,48,0.03494769739467576,0.019282707301950575,0.021053658656993202,0.025979177463366455,0.029703864195581374,0.04158007453511463,0.050432063088502954,0.06263065003374102,0.0,0.0,0.00873692434866894,0.0074259660488953435,0.01747384869733788,0.014851932097790687,0.026210773046006816,0.02227789814668603,0.03494769739467576,0.029703864195581374
full,strip,section 3,ALL,2014,48,0.058115690639953026,0.020644674885919822,0.02446595816280221,0.03380581850134595,0.051355402752350315,0.07395670894568857,0.1011814907248329,0.11670410649193545,0.0,0.0,0.014528922659988256,0.012838850688087579,0.029057845319976513,0.025677701376175158,0.04358676797996477,0.03851655206426274,0.058115690639953026,0.051355402752350315
full,strip,section 3,ALL,2015,48,0.06349312439086603,0.030327645044075972,0.03174456787498955,0.0403243399878741,0.051321264784937606,0.08018855458563574,0.11425850210500461,0.11783849560096088,0.0,0.0,0.015873281097716508,0.012830316196234402,0.031746562195433016,0.025660632392468803,0.04761984329314953,0.03849094858870321,0.06349312439086603,0.051321264784937606
full,strip,section 3,ALL,2016,48,0.06209020979184889,0.025127970890626423,0.027471234121664426,0.038685254425996046,0.04880181694133385,0.0831671073001588,0.12152338531884825,0.13113643978409276,0.0,0.0,0.015522552447962223,0.012200454235333462,0.031045104895924446,0.024400908470666925,0.04656765734388667,0.03660136270600039,0.06209020979184889,0.04880181694133385
full,strip,section 3,ALL,2017,45,0.0548467736674408,0.026205598278734418,0.029177912347075383,0.035737383681379756,0.05568756775353627,0.06486755560664939,0.08092481988388803,0.08605529223583329,0.0,0.0,0.0137116934168602,0.013921891938384067,0.0274233868337204,0.027843783876768134,0.0411350802505806,0.0417656758151522,0.0548467736674408,0.05568756775353627
full,strip,section 3,ALL,2018,48,0.05768904689053198,0.031894453845190476,0.03378113523565905,0.04035592949362836,0.05804955977603581,0.06883312856424599,0.07895682434716043,0.09003470137673185,0.0,0.0,0.014422261722632996,0.014512389944008953,0.02884452344526599,0.029024779888017906,0.04326678516789899,0.04353716983202686,0.05768904689053198,0.05804955977603581
full,strip,section 3,ALL,2019,48,0.053324757973307206,0.0158466330391683,0.0232753827171202,0.04132392719962937,0.05322373113526879,0.06502503710578729,0.0766303097727448,0.09436590130389698,0.0,0.0,0.013331189493326802,0.013305932783817198,0.026662378986653603,0.026611865567634396,0.0399935684799804,0.039917798351451594,0.053324757973307206,0.05322373113526879
full,strip,section 3,ALL,2020,48,0.03796638759351376,0.017552383285935245,0.018253224310336297,0.026648113096158565,0.03618159751270882,0.04463436736072904,0.05465038102603688,0.06377587650172163,0.0,0.0,0.00949159689837844,0.009045399378177206,0.01898319379675688,0.01809079875635441,0.028474790695135324,0.027136198134531615,0.03796638759351376,0.03618159751270882
